Implementation,Mode,TestName,Status,ErrorIEV,OutputFile,NbPktSend,isPass
quic-go,client,quic_client_test_tp_prefadd_error,,frame.connection_close:{err_code:0x130},/results/temp/4023/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_prefadd_error,,Handshake not completed,/results/temp/4074/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_prefadd_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4125/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_prefadd_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4176/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_prefadd_error,,timeout+sending id: server addr: 2130706433 port: 51831,/results/temp/4227/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_prefadd_error,,Handshake not completed,/results/temp/4278/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_prefadd_error,,frame.connection_close:{err_code:0x8},/results/temp/4329/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_prefadd_error,,frame.connection_close:{err_code:0x8},/results/temp/4380/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_prefadd_error,,timeout+sending id: server addr: 2130706433 port: 44377,/results/temp/4431/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_prefadd_error,,timeout+sending id: server addr: 2130706433 port: 38328,/results/temp/4482/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
quic-go,client,quic_client_test_no_odci,,server_return_code(1)+timeout,/results/temp/4533/quic_client_test_no_odci0.iev,0.0,0.0
quic-go,client,quic_client_test_no_odci,,Handshake not completed,/results/temp/4584/quic_client_test_no_odci0.iev,0.0,0.0
mvfst,client,quic_client_test_no_odci,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4635/quic_client_test_no_odci0.iev,0.0,0.0
mvfst,client,quic_client_test_no_odci,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4686/quic_client_test_no_odci0.iev,0.0,0.0
lsquic,client,quic_client_test_no_odci,,timeout+sending id: server addr: 2130706433 port: 56056,/results/temp/4737/quic_client_test_no_odci0.iev,0.0,0.0
lsquic,client,quic_client_test_no_odci,,Handshake not completed,/results/temp/4788/quic_client_test_no_odci0.iev,0.0,0.0
picoquic,client,quic_client_test_no_odci,,frame.connection_close:{err_code:0x8},/results/temp/4839/quic_client_test_no_odci0.iev,0.0,0.0
picoquic,client,quic_client_test_no_odci,,frame.connection_close:{err_code:0x8},/results/temp/4890/quic_client_test_no_odci0.iev,0.0,0.0
aioquic,client,quic_client_test_no_odci,,Segmentation Fault 139,/results/temp/4941/quic_client_test_no_odci0.iev,0.0,0.0
aioquic,client,quic_client_test_no_odci,,Segmentation Fault 139,/results/temp/4992/quic_client_test_no_odci0.iev,0.0,0.0
quic-go,client,quic_client_test_ext_min_ack_delay,,frame.connection_close:{err_code:0x130},/results/temp/5043/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
quic-go,client,quic_client_test_ext_min_ack_delay,,frame.connection_close:{err_code:0x130},/results/temp/5094/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
mvfst,client,quic_client_test_ext_min_ack_delay,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/5145/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
mvfst,client,quic_client_test_ext_min_ack_delay,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/5196/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
lsquic,client,quic_client_test_ext_min_ack_delay,,Handshake not completed,/results/temp/5247/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
lsquic,client,quic_client_test_ext_min_ack_delay,,Handshake not completed,/results/temp/5298/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
picoquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 51701,/results/temp/5349/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
aioquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 33546,/results/temp/5400/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
aioquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 35763,/results/temp/5451/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 52378,/results/temp/708/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 51940,/results/temp/8/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_max,,frame.connection_close:{err_code:0x130},/results/temp/8/quic_client_test_max0.iev,0.0,0.0
quic-go,client,quic_client_test_max,,frame.connection_close:{err_code:0x130},/results/temp/59/quic_client_test_max0.iev,0.0,0.0
mvfst,client,quic_client_test_max,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/110/quic_client_test_max0.iev,0.0,0.0
mvfst,client,quic_client_test_max,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/161/quic_client_test_max0.iev,0.0,0.0
lsquic,client,quic_client_test_max,,"ivy_return_code(1)+"""")",/results/temp/212/quic_client_test_max0.iev,0.0,0.0
lsquic,client,quic_client_test_max,,Handshake not completed,/results/temp/263/quic_client_test_max0.iev,0.0,0.0
picoquic,client,quic_client_test_max,,"ivy_return_code(1)+"""")",/results/temp/314/quic_client_test_max0.iev,0.0,0.0
picoquic,client,quic_client_test_max,,frame.connection_close:{err_code:0x4},/results/temp/365/quic_client_test_max0.iev,0.0,0.0
aioquic,client,quic_client_test_max,,,/results/temp/416/quic_client_test_max0.iev,0.0,1.0
aioquic,client,quic_client_test_max,,,/results/temp/467/quic_client_test_max0.iev,0.0,1.0
quic-go,client,quic_client_test_tp_error,,server_return_code(1)+timeout,/results/temp/504/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_error,,server_return_code(1)+timeout,/results/temp/555/quic_client_test_tp_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_error,,Handshake not completed,/results/temp/759/quic_client_test_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 60732,/results/temp/810/quic_client_test_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 48011,/results/temp/861/quic_client_test_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 58423,/results/temp/912/quic_client_test_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 46384,/results/temp/963/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_double_tp_error,,server_return_code(1)+timeout,/results/temp/1014/quic_client_test_double_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_double_tp_error,,server_return_code(1)+timeout,/results/temp/1065/quic_client_test_double_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_max,,,/results/temp/468/quic_client_test_max0.iev,0.0,1.0
quic-go,client,quic_client_test_tp_error,,Handshake not completed,/results/temp/505/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_error,,Handshake not completed,/results/temp/556/quic_client_test_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/607/quic_client_test_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_double_tp_error,,frame.connection_close:{err_code:0x8},/results/temp/1321/quic_client_test_double_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_double_tp_error,,frame.connection_close:{err_code:0x8},/results/temp/1372/quic_client_test_double_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_double_tp_error,,timeout+sending id: server addr: 2130706433 port: 44725,/results/temp/1423/quic_client_test_double_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_double_tp_error,,timeout+sending id: server addr: 2130706433 port: 46979,/results/temp/1474/quic_client_test_double_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_acticoid_error,,frame.connection_close:{err_code:0x8},/results/temp/1525/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_acticoid_error,,frame.connection_close:{err_code:0x8},/results/temp/1576/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_acticoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1627/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_acticoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1678/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 39785,/results/temp/1729/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 51646,/results/temp/1780/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 59805,/results/temp/1831/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 42989,/results/temp/1882/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_acticoid_error,,Segmentation Fault 139,/results/temp/1933/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/658/quic_client_test_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_acticoid_error,,Segmentation Fault 139,/results/temp/1984/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_limit_acticoid_error,,Handshake not completed,/results/temp/2035/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_limit_acticoid_error,,frame.connection_close:{err_code:0x130},/results/temp/2086/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_limit_acticoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/2137/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_limit_acticoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/2188/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_limit_acticoid_error,,Handshake not completed,/results/temp/2239/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_limit_acticoid_error,,"ivy_return_code(1)+"""")",/results/temp/2290/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_limit_acticoid_error,,"ivy_return_code(1)+"""")",/results/temp/2341/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_limit_acticoid_error,,"ivy_return_code(1)+"""")",/results/temp/2392/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_limit_acticoid_error,,"ivy_return_code(1)+"""")",/results/temp/2443/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_limit_acticoid_error,,"ivy_return_code(1)+"""")",/results/temp/2494/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
quic-go,client,quic_client_test_retirecoid_error,,frame.connection_close:{err_code:0x130},/results/temp/2545/quic_client_test_retirecoid_error0.iev,0.0,0.0
quic-go,client,quic_client_test_retirecoid_error,,frame.connection_close:{err_code:0x130},/results/temp/2596/quic_client_test_retirecoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_retirecoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/2647/quic_client_test_retirecoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_retirecoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/2698/quic_client_test_retirecoid_error0.iev,0.0,0.0
lsquic,client,quic_client_test_retirecoid_error,,"ivy_return_code(1)+"""")",/results/temp/2749/quic_client_test_retirecoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_retirecoid_error,,"ivy_return_code(1)+"""")",/results/temp/2800/quic_client_test_retirecoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_retirecoid_error,,"ivy_return_code(1)+"""")",/results/temp/2851/quic_client_test_retirecoid_error0.iev,0.0,0.0
aioquic,client,quic_client_test_retirecoid_error,,"ivy_return_code(1)+"""")",/results/temp/2902/quic_client_test_retirecoid_error0.iev,0.0,0.0
aioquic,client,quic_client_test_retirecoid_error,,"ivy_return_code(1)+"""")",/results/temp/2953/quic_client_test_retirecoid_error0.iev,0.0,0.0
quic-go,client,quic_client_test_newcoid_zero_error,,frame.connection_close:{err_code:0x130},/results/temp/3004/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
quic-go,client,quic_client_test_newcoid_zero_error,,Handshake not completed,/results/temp/3055/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
mvfst,client,quic_client_test_newcoid_zero_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/3106/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
mvfst,client,quic_client_test_newcoid_zero_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/3157/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
lsquic,client,quic_client_test_newcoid_zero_error,,"ivy_return_code(1)+"""")",/results/temp/3208/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
lsquic,client,quic_client_test_newcoid_zero_error,,"ivy_return_code(1)+"""")",/results/temp/3259/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
picoquic,client,quic_client_test_newcoid_zero_error,,"ivy_return_code(1)+"""")",/results/temp/3310/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
picoquic,client,quic_client_test_newcoid_zero_error,,"ivy_return_code(1)+"""")",/results/temp/3361/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
aioquic,client,quic_client_test_newcoid_zero_error,,"ivy_return_code(1)+"""")",/results/temp/3412/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
aioquic,client,quic_client_test_newcoid_zero_error,,"ivy_return_code(1)+"""")",/results/temp/3463/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
quic-go,client,quic_client_test_accept_maxdata,,frame.connection_close:{err_code:0x130},/results/temp/3514/quic_client_test_accept_maxdata0.iev,0.0,0.0
quic-go,client,quic_client_test_accept_maxdata,,frame.connection_close:{err_code:0x130},/results/temp/3565/quic_client_test_accept_maxdata0.iev,0.0,0.0
mvfst,client,quic_client_test_accept_maxdata,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/3616/quic_client_test_accept_maxdata0.iev,0.0,0.0
mvfst,client,quic_client_test_accept_maxdata,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/3667/quic_client_test_accept_maxdata0.iev,0.0,0.0
lsquic,client,quic_client_test_accept_maxdata,,Handshake not completed,/results/temp/3718/quic_client_test_accept_maxdata0.iev,0.0,0.0
lsquic,client,quic_client_test_accept_maxdata,,Handshake not completed,/results/temp/3769/quic_client_test_accept_maxdata0.iev,0.0,0.0
picoquic,client,quic_client_test_accept_maxdata,,frame.connection_close:{err_code:0x4},/results/temp/3820/quic_client_test_accept_maxdata0.iev,0.0,0.0
picoquic,client,quic_client_test_accept_maxdata,,frame.connection_close:{err_code:0x4},/results/temp/3871/quic_client_test_accept_maxdata0.iev,0.0,0.0
aioquic,client,quic_client_test_accept_maxdata,,frame.connection_close:{err_code:0x5},/results/temp/3922/quic_client_test_accept_maxdata0.iev,0.0,0.0
aioquic,client,quic_client_test_accept_maxdata,,frame.connection_close:{err_code:0x5},/results/temp/3973/quic_client_test_accept_maxdata0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_prefadd_error,,frame.connection_close:{err_code:0x130},/results/temp/4024/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_prefadd_error,,frame.connection_close:{err_code:0x130},/results/temp/4075/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_prefadd_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4126/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_prefadd_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4177/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_prefadd_error,,timeout+sending id: server addr: 2130706433 port: 50581,/results/temp/4228/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_prefadd_error,,timeout+sending id: server addr: 2130706433 port: 49702,/results/temp/4279/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_prefadd_error,,frame.connection_close:{err_code:0x8},/results/temp/4330/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_prefadd_error,,frame.connection_close:{err_code:0x8},/results/temp/4381/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_prefadd_error,,timeout+sending id: server addr: 2130706433 port: 60447,/results/temp/4432/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_prefadd_error,,timeout+sending id: server addr: 2130706433 port: 48636,/results/temp/4483/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
quic-go,client,quic_client_test_no_odci,,server_return_code(1)+timeout,/results/temp/4534/quic_client_test_no_odci0.iev,0.0,0.0
quic-go,client,quic_client_test_no_odci,,Handshake not completed,/results/temp/4585/quic_client_test_no_odci0.iev,0.0,0.0
mvfst,client,quic_client_test_no_odci,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4636/quic_client_test_no_odci0.iev,0.0,0.0
mvfst,client,quic_client_test_no_odci,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/4687/quic_client_test_no_odci0.iev,0.0,0.0
lsquic,client,quic_client_test_no_odci,,timeout+sending id: server addr: 2130706433 port: 37366,/results/temp/4738/quic_client_test_no_odci0.iev,0.0,0.0
lsquic,client,quic_client_test_no_odci,,timeout+sending id: server addr: 2130706433 port: 55689,/results/temp/4789/quic_client_test_no_odci0.iev,0.0,0.0
picoquic,client,quic_client_test_no_odci,,frame.connection_close:{err_code:0x8},/results/temp/4840/quic_client_test_no_odci0.iev,0.0,0.0
picoquic,client,quic_client_test_no_odci,,frame.connection_close:{err_code:0x8},/results/temp/4891/quic_client_test_no_odci0.iev,0.0,0.0
aioquic,client,quic_client_test_no_odci,,Segmentation Fault 139,/results/temp/4942/quic_client_test_no_odci0.iev,0.0,0.0
aioquic,client,quic_client_test_no_odci,,Segmentation Fault 139,/results/temp/4993/quic_client_test_no_odci0.iev,0.0,0.0
quic-go,client,quic_client_test_ext_min_ack_delay,,Handshake not completed,/results/temp/5044/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
quic-go,client,quic_client_test_ext_min_ack_delay,,frame.connection_close:{err_code:0x130},/results/temp/5095/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
mvfst,client,quic_client_test_ext_min_ack_delay,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/5146/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
mvfst,client,quic_client_test_ext_min_ack_delay,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/5197/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
lsquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 36227,/results/temp/5248/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
lsquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 43831,/results/temp/5299/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
picoquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 49023,/results/temp/5350/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
aioquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 55238,/results/temp/5401/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
aioquic,client,quic_client_test_ext_min_ack_delay,,timeout+sending id: server addr: 2130706433 port: 46716,/results/temp/5452/quic_client_test_ext_min_ack_delay0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 36292,/results/temp/709/quic_client_test_tp_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 36118,/results/temp/760/quic_client_test_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 55378,/results/temp/811/quic_client_test_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 47107,/results/temp/862/quic_client_test_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 35286,/results/temp/913/quic_client_test_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 58055,/results/temp/964/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_double_tp_error,,Handshake not completed,/results/temp/1015/quic_client_test_double_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_double_tp_error,,server_return_code(1)+timeout,/results/temp/1066/quic_client_test_double_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_double_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1117/quic_client_test_double_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_double_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1168/quic_client_test_double_tp_error0.iev,0.0,0.0
lsquic,client,quic_client_test_double_tp_error,,Handshake not completed,/results/temp/1219/quic_client_test_double_tp_error0.iev,0.0,0.0
lsquic,client,quic_client_test_double_tp_error,,timeout+sending id: server addr: 2130706433 port: 38127,/results/temp/1270/quic_client_test_double_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 54081,/results/temp/9/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_max,,frame.connection_close:{err_code:0x130},/results/temp/9/quic_client_test_max0.iev,0.0,0.0
quic-go,client,quic_client_test_max,,Handshake not completed,/results/temp/60/quic_client_test_max0.iev,0.0,0.0
mvfst,client,quic_client_test_max,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/111/quic_client_test_max0.iev,0.0,0.0
mvfst,client,quic_client_test_max,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/162/quic_client_test_max0.iev,0.0,0.0
lsquic,client,quic_client_test_max,,"ivy_return_code(1)+"""")",/results/temp/213/quic_client_test_max0.iev,0.0,0.0
lsquic,client,quic_client_test_max,,Handshake not completed,/results/temp/264/quic_client_test_max0.iev,0.0,0.0
picoquic,client,quic_client_test_max,,,/results/temp/315/quic_client_test_max0.iev,0.0,1.0
picoquic,client,quic_client_test_max,,frame.connection_close:{err_code:0x4},/results/temp/366/quic_client_test_max0.iev,0.0,0.0
aioquic,client,quic_client_test_max,,,/results/temp/417/quic_client_test_max0.iev,0.0,1.0
picoquic,client,quic_client_test_max,,"ivy_return_code(1)+"""")",/results/temp/367/quic_client_test_max0.iev,0.0,0.0
aioquic,client,quic_client_test_max,,,/results/temp/418/quic_client_test_max0.iev,0.0,1.0
aioquic,client,quic_client_test_max,,,/results/temp/469/quic_client_test_max0.iev,0.0,1.0
quic-go,client,quic_client_test_tp_error,,server_return_code(1)+timeout,/results/temp/506/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_tp_error,,Handshake not completed,/results/temp/557/quic_client_test_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/608/quic_client_test_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/659/quic_client_test_tp_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_error,,Handshake not completed,/results/temp/710/quic_client_test_tp_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 60772,/results/temp/761/quic_client_test_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 56076,/results/temp/812/quic_client_test_tp_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 38574,/results/temp/863/quic_client_test_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 33611,/results/temp/914/quic_client_test_tp_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_error,,timeout+sending id: server addr: 2130706433 port: 37046,/results/temp/965/quic_client_test_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_double_tp_error,,server_return_code(1)+timeout,/results/temp/1016/quic_client_test_double_tp_error0.iev,0.0,0.0
quic-go,client,quic_client_test_double_tp_error,,server_return_code(1)+timeout,/results/temp/1067/quic_client_test_double_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_double_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1118/quic_client_test_double_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_double_tp_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1169/quic_client_test_double_tp_error0.iev,0.0,0.0
lsquic,client,quic_client_test_double_tp_error,,timeout+sending id: server addr: 2130706433 port: 52834,/results/temp/1220/quic_client_test_double_tp_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_acticoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1628/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
mvfst,client,quic_client_test_tp_acticoid_error,,timeout+binding id: server addr: 2130706433 port: 4443,/results/temp/1679/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 55137,/results/temp/1730/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
lsquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 58970,/results/temp/1781/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 41064,/results/temp/1832/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
picoquic,client,quic_client_test_tp_acticoid_error,,timeout+sending id: server addr: 2130706433 port: 42391,/results/temp/1883/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_acticoid_error,,Segmentation Fault 139,/results/temp/1934/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
aioquic,client,quic_client_test_tp_acticoid_error,,Segmentation Fault 139,/results/temp/1985/quic_client_test_tp_acticoid_error0.iev,0.0,0.0
